department,course_code,course_name,credits,prerequisites,corequisites,description
HIST,423,Economic and Business History of Modern Japan,3,,,"From 1800 to the present; emphasis on the business strategies of Japan's largest companies; attention also to broader economic topics such as international trade, government policy, social impact of industry, business and politics, labour, and post-1971 multi-nationalism."
HIST,424,Economic History of the Pre-Modern World,3,,,Historic origins and drivers of economic growth around the globe.
HIST,425,War and Society,6,,,"Continuity and change in the relations of war and society, the connections between the economy, society, the military, and government in peacetime as well as war; not a course in military history."
HIST,432,International Relations in the Twentieth Century,6,,,"History of international relations from the beginning of the twentieth century to the present. Questions of war, peace, balance of power, and the evolution of the international system in global economic, cultural, and social contexts."
HIST,433,Fourth-Year Honours Seminar,6,,,This course is not eligible for Credit/D/Fail grading.
HIST,435,Gender and Sexuality in the Modern U. S.,3,,,"Gender roles and gender relations from the Gilded Age to the present day. Topics include political movements such as suffrage and feminism; labour and recreation; marriage, family, and children's socialization; sexuality; and popular culture."
HIST,436,European Social History,6,,,"A study of the changes in economic activity, social structure, family life, religious attitudes, and popular behaviour which accompanied the transformation of Europe from a pre-industrial to an industrial society."
HIST,439,Politics and Culture in Fin-de-Siècle Europe (1890-1914),3,,,"Explores relationships between politics, culture, and social change in Europe. Topics include the changing role of intellectuals: literary aestheticism, painting, design and the city, origins of psychology."
HIST,440,History of Global Health,3,,,"The emergence of global health since 1800. Medical and social response to infectious diseases and epidemics, the ethical foundations of global health, and the relationship among health, colonialism, international collaboration, and the developing world."
HIST,441,History of the Holocaust,3,,,"A study of the systematic attempt to destroy European Jewry during the Nazi regime, 1933-1945. Topics of special importance include: the motivations and behaviour of the perpetrators; the reactions of the victims; the roles of bystanders."
HIST,443,History of North American Children and Youth,3,,,"Children's history from settler days to the present. Topics include education, work and play, ideologies of childhood and adolescence, children's material and popular culture, and differences of identity based on region, class, race, and gender."
HIST,444,Slave Societies in the Americas,3,,,"A comparative analysis of the institution of chattel slavery, its growth, its effects on slaves and masters, its relation to the larger society, and the causes of its decline, in the various cultures of the Americas."
HIST,447,Selected Topics in United States History,3,,,"Examines in depth a significant period, theme, or topic in the history of the United States. Possible subjects include The West, the Great Depression, the Sixties, and Class, Race, and Gender."
HIST,449,Honours Essay,12,,,This course is not eligible for Credit/D/Fail grading.
HIST,451,Family and Community in Latin America,3,,,The role of family and community from the colonial period to the present. Emergence of the nation state as it affected community and family structures.
HIST,453,Class and Culture in Latin America,3,,,The relationship between culture and class formation from the late colonial period to the present.
HIST,455,Gender and Sexuality in Latin America,3,,,"The construction of gender ideologies and gendered and sexual identities, including masculine, feminine, and transgendered, in modern Latin America. [3-0-0]"
HIST,456,Race in the Americas,3,,,"Legacies of African, European, and Asian migrations, and colonial encounters with indigenous peoples in the Americas. Includes the creation of racial categories, the making of transnational and transracial families, and the emergence of race-based social and cultural movements."
HIST,460,Revolution and Resistance in the Third World,3,,,Revolutionary movements in the Third World during the second half of the twentieth century; the radicalisation of anticolonial nationalism; the impact of anticolonial radicalism in the developed world; the decline of Marxism as a revolutionary inspiration.
HIST,464,First Contacts in the Pacific,3,,,An interdisciplinary history of early European contact with the Indigenous peoples of the northwest coast of North America and the Pacific Islands.
HIST,466,Topics in Indigenous History of Canada,3,,,"Selected interdisciplinary topics in the history of Canada's Indigenous peoples after European contact, including historical demography, economic interdependency, missionary encounters, gender relations, and interactions with colonial powers and the nation state. Recommended: HIST 302 or other background in the field. This course is not eligible for Credit/D/Fail grading."
HIST,467,Topics in Indigenous History of the United States,3,,,Interdisciplinary topics in the history of the United States' Indigenous peoples from before European contact. HIST 302 or other background in the field is recommended. This course is not eligible for Credit/D/Fail grading.
